order_id,customer_id,product_id,order_date,quantity,discount,ship_days,name,email,country,segment,join_date,product_name,category,sell_price,cost_price,margin,gross_revenue,cogs,gross_profit,order_value_tier
11531,359,1025,2023-01-28,5,0.05,1,Customer_359,c359@mail.com,US,Consumer,2020-02-20,Product_24,Home,152.16,116.68,23.32,722.76,583.4,139.36,Medium
11532,197,1044,2023-07-07,4,0.0,1,Customer_197,c197@mail.com,US,Consumer,2021-04-22,Product_43,Clothing,359.38,108.59,69.78,1437.52,434.36,1003.16,Large
11533,92,1004,2023-12-25,4,0.05,2,Customer_92,c92@mail.com,DE,Consumer,2021-05-29,Product_3,Electronics,128.82,61.03,52.62,489.52,244.12,245.4,Small
11534,456,1057,2022-11-18,6,0.2,7,Customer_456,c456@mail.com,FR,Corporate,2022-01-13,Product_56,Electronics,106.27,106.27,-4.06,510.1,637.62,-127.52,Small
11535,431,1023,2023-02-14,2,0.0,1,Customer_431,c431@mail.com,US,Home Office,2021-09-27,Product_22,Books,357.66,168.78,52.81,715.32,337.56,377.76,Medium
11536,45,1070,2022-01-27,8,0.05,2,Customer_45,c45@mail.com,FR,Corporate,2020-11-28,Product_69,Clothing,235.51,68.94,70.73,1789.88,551.52,1238.36,Large
11537,80,1054,2022-02-10,7,0.0,3,Customer_80,c80@mail.com,DE,Consumer,2021-07-20,Product_53,Books,358.08,103.72,71.03,2506.56,726.04,1780.52,Large
11538,405,1044,2023-02-05,4,0.0,4,Customer_405,c405@mail.com,FR,Consumer,2020-06-28,Product_43,Clothing,359.38,108.59,69.78,1437.52,434.36,1003.16,Large
11539,208,1008,2022-01-19,1,0.05,5,Customer_208,c208@mail.com,US,Home Office,2020-09-08,Product_7,Sports,225.11,161.51,28.25,213.85,161.51,52.34,Small
11540,495,1061,2024-04-23,4,0.05,5,Customer_495,c495@mail.com,US,Consumer,2022-05-03,Product_60,Books,280.5,138.59,50.59,1065.9,554.36,511.54,Medium
11541,105,1016,2023-03-29,5,0.0,1,Customer_105,c105@mail.com,FR,Consumer,2022-04-18,Product_15,Home,168.25,168.25,-99.8,841.25,841.25,0.0,Medium
11542,37,1043,2023-09-11,7,0.0,1,Customer_37,c37@mail.com,FR,Home Office,2021-02-18,Product_42,Home,351.19,40.06,88.59,2458.33,280.42,2177.91,Large
11543,16,1031,2024-10-12,8,0.0,7,Customer_16,c16@mail.com,DE,Corporate,2022-11-10,Product_30,Electronics,186.94,69.92,62.6,1495.52,559.36,936.16,Large
11544,185,1026,2024-03-10,9,0.05,5,Customer_185,c185@mail.com,CA,Consumer,2020-08-26,Product_25,Electronics,227.83,23.11,89.86,1947.95,207.99,1739.96,Large
11545,452,1020,2024-04-10,5,0.05,3,Customer_452,c452@mail.com,DE,Corporate,2020-12-29,Product_19,Electronics,159.18,159.18,-58.74,756.1,795.9,-39.8,Medium
11546,277,1029,2022-11-25,7,0.1,4,Customer_277,c277@mail.com,US,Corporate,2021-07-31,Product_28,Sports,203.84,82.78,59.39,1284.19,579.46,704.73,Large
11547,152,1003,2022-01-25,1,0.0,1,Customer_152,c152@mail.com,FR,Consumer,2020-02-22,Product_2,Sports,110.5,110.5,-101.94,110.5,110.5,0.0,Small
11548,338,1015,2022-03-25,5,0.0,5,Customer_338,c338@mail.com,US,Home Office,2020-04-07,Product_14,Books,226.78,67.31,70.32,1133.9,336.55,797.35,Medium
11549,203,1071,2022-08-09,1,0.1,3,Customer_203,c203@mail.com,US,Corporate,2020-03-21,Product_70,Home,155.82,155.82,-291.9,140.24,155.82,-15.58,Small
11550,406,1001,2023-06-06,2,0.2,3,Customer_406,c406@mail.com,UK,Consumer,2020-02-22,Product_0,Electronics,311.09,13.75,95.58,497.74,27.5,470.24,Small
11551,131,1051,2024-02-04,8,0.0,3,Customer_131,c131@mail.com,US,Corporate,2021-04-14,Product_50,Home,150.92,150.92,-17.31,1207.36,1207.36,0.0,Medium
11552,500,1046,2023-12-09,4,0.1,7,Customer_500,c500@mail.com,FR,Consumer,2022-03-19,Product_45,Clothing,349.42,90.99,73.96,1257.91,363.96,893.95,Large
11553,209,1006,2023-03-08,6,0.15,4,Customer_209,c209@mail.com,UK,Consumer,2021-04-28,Product_5,Clothing,105.54,105.54,-219.53,538.25,633.24,-94.99,Small
11554,348,1001,2023-02-27,7,0.0,6,Customer_348,c348@mail.com,US,Consumer,2021-10-07,Product_0,Electronics,311.09,13.75,95.58,2177.63,96.25,2081.38,Large
11555,371,1066,2024-09-12,5,0.0,5,Customer_371,c371@mail.com,UK,Consumer,2022-11-23,Product_65,Books,311.04,105.43,66.1,1555.2,527.15,1028.05,Large
11556,59,1010,2023-12-16,4,0.0,3,Customer_59,c59@mail.com,US,Consumer,2020-11-04,Product_9,Clothing,222.7,173.1,22.27,890.8,692.4,198.4,Medium
11557,214,1024,2024-08-31,8,0.0,4,Customer_214,c214@mail.com,US,Consumer,2020-07-10,Product_23,Books,242.56,76.17,68.6,1940.48,609.36,1331.12,Large
11558,370,1011,2022-12-27,4,0.0,4,Customer_370,c370@mail.com,US,Consumer,2020-05-16,Product_10,Electronics,121.52,29.3,75.89,486.08,117.2,368.88,Small
11559,422,1053,2022-04-26,9,0.15,7,Customer_422,c422@mail.com,US,Home Office,2021-05-25,Product_52,Sports,55.8,55.8,-48.52,426.87,502.2,-75.33,Small
11560,28,1002,2022-01-08,4,0.15,7,Customer_28,c28@mail.com,UK,Consumer,2022-09-18,Product_1,Books,244.41,31.25,87.21,830.99,125.0,705.99,Medium
11561,370,1064,2022-06-22,9,0.1,1,Customer_370,c370@mail.com,US,Consumer,2020-05-16,Product_63,Books,321.22,21.23,93.39,2601.88,191.07,2410.81,Large
11562,99,1019,2022-09-21,8,0.1,7,Customer_99,c99@mail.com,DE,Corporate,2021-05-13,Product_18,Home,353.4,28.48,91.94,2544.48,227.84,2316.64,Large
11563,470,1002,2022-11-05,5,0.05,6,Customer_470,c470@mail.com,DE,Corporate,2022-06-13,Product_1,Books,244.41,31.25,87.21,1160.95,156.25,1004.7,Medium
11564,406,1005,2023-07-28,8,0.0,5,Customer_406,c406@mail.com,UK,Consumer,2020-02-22,Product_4,Clothing,161.64,32.07,80.16,1293.12,256.56,1036.56,Large
11565,75,1073,2022-06-17,3,0.0,3,Customer_75,c75@mail.com,UK,Consumer,2022-07-05,Product_72,Books,157.58,102.87,34.72,472.74,308.61,164.13,Small
11566,378,1055,2024-05-05,3,0.05,4,Customer_378,c378@mail.com,UK,Consumer,2022-09-23,Product_54,Clothing,94.95,94.95,-152.46,270.61,284.85,-14.24,Small
11567,14,1059,2024-12-21,8,0.1,2,Customer_14,c14@mail.com,CA,Consumer,2021-11-12,Product_58,Clothing,164.55,31.59,80.8,1184.76,252.72,932.04,Medium
11568,488,1004,2024-07-24,3,0.1,2,Customer_488,c488@mail.com,US,Consumer,2021-03-01,Product_3,Electronics,128.82,61.03,52.62,347.81,183.09,164.72,Small
11569,12,1004,2024-04-08,2,0.1,6,Customer_12,c12@mail.com,FR,Corporate,2022-09-23,Product_3,Electronics,128.82,61.03,52.62,231.88,122.06,109.82,Small
11570,302,1046,2023-07-03,6,0.05,6,Customer_302,c302@mail.com,US,Consumer,2021-01-03,Product_45,Clothing,349.42,90.99,73.96,1991.69,545.94,1445.75,Large
11571,273,1067,2024-08-03,4,0.0,4,Customer_273,c273@mail.com,DE,Consumer,2020-02-17,Product_66,Sports,173.2,103.31,40.35,692.8,413.24,279.56,Medium
11572,476,1015,2023-07-13,3,0.05,2,Customer_476,c476@mail.com,FR,Corporate,2021-05-12,Product_14,Books,226.78,67.31,70.32,646.32,201.93,444.39,Medium
11573,471,1011,2022-03-10,1,0.1,5,Customer_471,c471@mail.com,CA,Consumer,2022-12-30,Product_10,Electronics,121.52,29.3,75.89,109.37,29.3,80.07,Small
11574,418,1068,2023-04-02,6,0.2,4,Customer_418,c418@mail.com,DE,Home Office,2021-08-05,Product_67,Electronics,133.81,133.81,-27.54,642.29,802.86,-160.57,Medium
11575,439,1018,2022-11-20,8,0.0,6,Customer_439,c439@mail.com,US,Consumer,2021-06-29,Product_17,Books,106.17,14.65,86.2,849.36,117.2,732.16,Medium
11576,70,1017,2023-05-11,6,0.1,3,Customer_70,c70@mail.com,US,Home Office,2021-12-16,Product_16,Sports,325.03,188.3,42.07,1755.16,1129.8,625.36,Large
11577,16,1012,2023-03-07,9,0.0,5,Customer_16,c16@mail.com,DE,Corporate,2022-11-10,Product_11,Sports,139.16,130.42,6.28,1252.44,1173.78,78.66,Large
11578,365,1037,2024-10-20,8,0.1,3,Customer_365,c365@mail.com,UK,Corporate,2021-05-08,Product_36,Sports,182.78,182.78,-8.6,1316.02,1462.24,-146.22,Large
11579,110,1074,2023-09-18,2,0.1,4,Customer_110,c110@mail.com,US,Consumer,2020-06-07,Product_73,Electronics,129.16,67.59,47.67,232.49,135.18,97.31,Small
11580,109,1043,2022-07-30,8,0.2,6,Customer_109,c109@mail.com,DE,Consumer,2021-04-15,Product_42,Home,351.19,40.06,88.59,2247.62,320.48,1927.14,Large
11581,199,1053,2024-01-13,5,0.0,6,Customer_199,c199@mail.com,US,Consumer,2020-10-26,Product_52,Sports,55.8,55.8,-48.52,279.0,279.0,0.0,Small
11582,94,1041,2022-03-15,9,0.0,6,Customer_94,c94@mail.com,US,Consumer,2021-08-17,Product_40,Electronics,232.47,109.65,52.83,2092.23,986.85,1105.38,Large
11583,221,1056,2023-07-09,3,0.1,2,Customer_221,c221@mail.com,US,Home Office,2022-12-25,Product_55,Books,249.32,148.68,40.37,673.16,446.04,227.12,Medium
11584,357,1058,2022-06-14,1,0.05,2,Customer_357,c357@mail.com,DE,Corporate,2020-11-12,Product_57,Clothing,284.05,122.51,56.87,269.85,122.51,147.34,Small
11585,434,1035,2023-02-18,9,0.0,4,Customer_434,c434@mail.com,FR,Home Office,2022-08-03,Product_34,Clothing,128.51,67.32,47.61,1156.59,605.88,550.71,Medium
11586,266,1067,2023-02-12,8,0.1,7,Customer_266,c266@mail.com,US,Consumer,2021-09-14,Product_66,Sports,173.2,103.31,40.35,1247.04,826.48,420.56,Large
11587,272,1047,2023-06-01,6,0.1,4,Customer_272,c272@mail.com,US,Corporate,2020-10-19,Product_46,Home,149.64,69.74,53.39,808.06,418.44,389.62,Medium
11588,456,1042,2023-06-26,5,0.05,1,Customer_456,c456@mail.com,FR,Corporate,2022-01-13,Product_41,Clothing,199.39,155.23,22.15,947.1,776.15,170.95,Medium
11589,462,1044,2024-01-24,6,0.05,6,Customer_462,c462@mail.com,UK,Consumer,2022-10-01,Product_43,Clothing,359.38,108.59,69.78,2048.47,651.54,1396.93,Large
11590,165,1042,2022-03-24,5,0.15,3,Customer_165,c165@mail.com,DE,Corporate,2020-12-05,Product_41,Clothing,199.39,155.23,22.15,847.41,776.15,71.26,Medium
11591,127,1059,2022-03-06,5,0.0,1,Customer_127,c127@mail.com,US,Consumer,2021-12-24,Product_58,Clothing,164.55,31.59,80.8,822.75,157.95,664.8,Medium
11592,346,1015,2022-05-16,6,0.15,3,Customer_346,c346@mail.com,UK,Home Office,2021-04-08,Product_14,Books,226.78,67.31,70.32,1156.58,403.86,752.72,Medium
11593,163,1050,2023-10-23,7,0.0,3,Customer_163,c163@mail.com,US,Corporate,2020-04-06,Product_49,Books,71.07,40.59,42.89,497.49,284.13,213.36,Small
11594,259,1033,2022-10-04,3,0.1,1,Customer_259,c259@mail.com,US,Consumer,2021-01-14,Product_32,Clothing,299.31,99.59,66.73,808.14,298.77,509.37,Medium
11595,403,1063,2024-08-16,2,0.0,3,Customer_403,c403@mail.com,DE,Corporate,2020-09-12,Product_62,Books,112.65,112.65,-80.85,225.3,225.3,0.0,Small
11596,122,1027,2023-07-30,3,0.0,7,Customer_122,c122@mail.com,FR,Consumer,2022-07-08,Product_26,Electronics,347.87,160.99,53.72,1043.61,482.97,560.64,Medium
11597,63,1029,2022-03-03,5,0.0,4,Customer_63,c63@mail.com,FR,Consumer,2022-01-30,Product_28,Sports,203.84,82.78,59.39,1019.2,413.9,605.3,Medium
11598,221,1065,2022-07-24,3,0.05,1,Customer_221,c221@mail.com,US,Home Office,2022-12-25,Product_64,Clothing,185.66,185.66,-757.55,529.13,556.98,-27.85,Small
11599,1,1059,2023-12-14,4,0.0,5,Customer_1,c1@mail.com,UK,Consumer,2021-06-17,Product_58,Clothing,164.55,31.59,80.8,658.2,126.36,531.84,Medium
11600,404,1054,2023-08-01,6,0.2,7,Customer_404,c404@mail.com,US,Corporate,2022-10-10,Product_53,Books,358.08,103.72,71.03,1718.78,622.32,1096.46,Large
11601,124,1024,2024-10-04,4,0.0,7,Customer_124,c124@mail.com,FR,Consumer,2021-05-08,Product_23,Books,242.56,76.17,68.6,970.24,304.68,665.56,Medium
11602,293,1078,2022-07-12,2,0.0,1,Customer_293,c293@mail.com,UK,Consumer,2022-11-12,Product_77,Home,194.3,19.94,89.74,388.6,39.88,348.72,Small
11603,224,1071,2023-08-03,8,0.1,6,Customer_224,c224@mail.com,US,Consumer,2020-03-19,Product_70,Home,155.82,155.82,-291.9,1121.9,1246.56,-124.66,Medium
11604,171,1049,2022-02-27,4,0.0,5,Customer_171,c171@mail.com,US,Corporate,2022-04-17,Product_48,Electronics,77.08,37.28,51.63,308.32,149.12,159.2,Small
11605,367,1008,2023-12-25,4,0.0,7,Customer_367,c367@mail.com,FR,Consumer,2021-08-14,Product_7,Sports,225.11,161.51,28.25,900.44,646.04,254.4,Medium
11606,180,1035,2022-08-26,2,0.0,1,Customer_180,c180@mail.com,FR,Corporate,2020-06-29,Product_34,Clothing,128.51,67.32,47.61,257.02,134.64,122.38,Small
11607,481,1044,2024-09-03,3,0.0,3,Customer_481,c481@mail.com,US,Home Office,2021-03-07,Product_43,Clothing,359.38,108.59,69.78,1078.14,325.77,752.37,Medium
11608,252,1074,2023-09-08,1,0.0,2,Customer_252,c252@mail.com,US,Consumer,2020-06-07,Product_73,Electronics,129.16,67.59,47.67,129.16,67.59,61.57,Small
11609,396,1012,2022-08-21,2,0.15,3,Customer_396,c396@mail.com,US,Corporate,2022-07-11,Product_11,Sports,139.16,130.42,6.28,236.57,260.84,-24.27,Small
11610,239,1032,2024-07-04,7,0.0,1,Customer_239,c239@mail.com,US,Home Office,2021-03-14,Product_31,Electronics,216.0,136.42,36.84,1512.0,954.94,557.06,Large
11611,71,1041,2024-11-11,4,0.15,1,Customer_71,c71@mail.com,UK,Home Office,2022-03-13,Product_40,Electronics,232.47,109.65,52.83,790.4,438.6,351.8,Medium
11612,182,1065,2022-02-25,9,0.0,7,Customer_182,c182@mail.com,CA,Consumer,2022-09-22,Product_64,Clothing,185.66,185.66,-757.55,1670.94,1670.94,0.0,Large
11613,286,1051,2022-10-07,8,0.1,7,Customer_286,c286@mail.com,US,Consumer,2020-03-05,Product_50,Home,150.92,150.92,-17.31,1086.62,1207.36,-120.74,Medium
11614,128,1045,2022-11-02,3,0.05,4,Customer_128,c128@mail.com,CA,Corporate,2020-11-20,Product_44,Sports,90.97,90.97,-46.8,259.26,272.91,-13.65,Small
11615,355,1076,2022-03-22,3,0.1,1,Customer_355,c355@mail.com,US,Consumer,2020-05-03,Product_75,Books,303.24,184.87,39.04,818.75,554.61,264.14,Medium
11616,86,1028,2023-10-21,1,0.1,7,Customer_86,c86@mail.com,UK,Consumer,2022-10-12,Product_27,Clothing,245.94,51.04,79.25,221.35,51.04,170.31,Small
11617,229,1032,2022-12-26,2,0.0,5,Customer_229,c229@mail.com,US,Consumer,2022-11-18,Product_31,Electronics,216.0,136.42,36.84,432.0,272.84,159.16,Small
11618,99,1042,2022-05-02,7,0.0,7,Customer_99,c99@mail.com,DE,Corporate,2021-05-13,Product_41,Clothing,199.39,155.23,22.15,1395.73,1086.61,309.12,Large
11619,423,1065,2022-06-23,4,0.0,6,Customer_423,c423@mail.com,US,Consumer,2020-11-11,Product_64,Clothing,185.66,185.66,-757.55,742.64,742.64,0.0,Medium
11620,191,1020,2023-04-23,1,0.15,3,Customer_191,c191@mail.com,UK,Home Office,2020-02-20,Product_19,Electronics,159.18,159.18,-58.74,135.3,159.18,-23.88,Small
11621,355,1032,2023-06-04,2,0.1,3,Customer_355,c355@mail.com,US,Consumer,2020-05-03,Product_31,Electronics,216.0,136.42,36.84,388.8,272.84,115.96,Small
11622,112,1019,2023-11-02,2,0.0,6,Customer_112,c112@mail.com,FR,Corporate,2020-12-31,Product_18,Home,353.4,28.48,91.94,706.8,56.96,649.84,Medium
11623,221,1054,2024-09-15,8,0.0,5,Customer_221,c221@mail.com,US,Home Office,2022-12-25,Product_53,Books,358.08,103.72,71.03,2864.64,829.76,2034.88,Large
11624,212,1078,2024-09-12,8,0.1,6,Customer_212,c212@mail.com,FR,Home Office,2020-10-13,Product_77,Home,194.3,19.94,89.74,1398.96,159.52,1239.44,Large
11625,283,1049,2023-02-19,6,0.05,7,Customer_283,c283@mail.com,US,Consumer,2022-03-22,Product_48,Electronics,77.08,37.28,51.63,439.36,223.68,215.68,Small
11626,240,1049,2023-11-05,1,0.0,5,Customer_240,c240@mail.com,DE,Consumer,2020-01-16,Product_48,Electronics,77.08,37.28,51.63,77.08,37.28,39.8,Small
11627,158,1032,2024-08-22,3,0.05,6,Customer_158,c158@mail.com,US,Consumer,2020-06-02,Product_31,Electronics,216.0,136.42,36.84,615.6,409.26,206.34,Medium
11628,53,1043,2024-05-28,6,0.0,2,Customer_53,c53@mail.com,UK,Consumer,2020-09-15,Product_42,Home,351.19,40.06,88.59,2107.14,240.36,1866.78,Large
11629,397,1063,2022-02-15,7,0.0,4,Customer_397,c397@mail.com,US,Consumer,2020-09-11,Product_62,Books,112.65,112.65,-80.85,788.55,788.55,0.0,Medium
11630,55,1038,2022-09-26,4,0.05,3,Customer_55,c55@mail.com,US,Corporate,2021-09-02,Product_37,Sports,355.4,148.35,58.26,1350.52,593.4,757.12,Large
11631,467,1052,2023-02-12,6,0.0,1,Customer_467,c467@mail.com,UK,Corporate,2020-02-08,Product_51,Books,148.43,107.39,27.65,890.58,644.34,246.24,Medium
11632,479,1030,2022-06-08,9,0.1,6,Customer_479,c479@mail.com,UK,Corporate,2021-06-08,Product_29,Home,247.41,154.8,37.43,2004.02,1393.2,610.82,Large
11633,394,1054,2024-09-11,6,0.05,7,Customer_394,c394@mail.com,CA,Home Office,2020-03-25,Product_53,Books,358.08,103.72,71.03,2041.06,622.32,1418.74,Large
11634,168,1025,2023-11-22,5,0.05,6,Customer_168,c168@mail.com,CA,Consumer,2020-04-08,Product_24,Home,152.16,116.68,23.32,722.76,583.4,139.36,Medium
11635,232,1004,2023-02-18,2,0.1,5,Customer_232,c232@mail.com,CA,Corporate,2021-03-20,Product_3,Electronics,128.82,61.03,52.62,231.88,122.06,109.82,Small
11636,292,1040,2024-10-26,1,0.05,3,Customer_292,c292@mail.com,US,Corporate,2021-08-30,Product_39,Home,362.85,45.39,87.49,344.71,45.39,299.32,Small
11637,287,1036,2022-09-17,7,0.0,4,Customer_287,c287@mail.com,FR,Consumer,2021-01-28,Product_35,Electronics,265.26,199.43,24.82,1856.82,1396.01,460.81,Large
11638,29,1018,2024-12-27,2,0.15,5,Customer_29,c29@mail.com,US,Consumer,2021-08-15,Product_17,Books,106.17,14.65,86.2,180.49,29.3,151.19,Small
11639,309,1011,2024-03-13,2,0.15,2,Customer_309,c309@mail.com,UK,Corporate,2020-06-16,Product_10,Electronics,121.52,29.3,75.89,206.58,58.6,147.98,Small
11640,133,1048,2022-08-01,2,0.05,7,Customer_133,c133@mail.com,US,Consumer,2021-04-26,Product_47,Books,193.34,46.46,75.97,367.35,92.92,274.43,Small
11641,298,1008,2022-10-22,6,0.0,2,Customer_298,c298@mail.com,FR,Consumer,2020-02-26,Product_7,Sports,225.11,161.51,28.25,1350.66,969.06,381.6,Large
11642,40,1049,2024-08-02,8,0.05,3,Customer_40,c40@mail.com,US,Home Office,2022-06-27,Product_48,Electronics,77.08,37.28,51.63,585.81,298.24,287.57,Medium
11643,339,1065,2022-06-07,5,0.05,2,Customer_339,c339@mail.com,UK,Consumer,2022-01-25,Product_64,Clothing,185.66,185.66,-757.55,881.88,928.3,-46.42,Medium
11644,247,1052,2024-12-27,2,0.0,4,Customer_247,c247@mail.com,CA,Consumer,2021-07-07,Product_51,Books,148.43,107.39,27.65,296.86,214.78,82.08,Small
11645,481,1030,2023-06-22,8,0.0,3,Customer_481,c481@mail.com,US,Home Office,2021-03-07,Product_29,Home,247.41,154.8,37.43,1979.28,1238.4,740.88,Large
11646,80,1004,2022-06-01,2,0.0,7,Customer_80,c80@mail.com,DE,Consumer,2021-07-20,Product_3,Electronics,128.82,61.03,52.62,257.64,122.06,135.58,Small
11647,304,1016,2024-09-23,5,0.1,3,Customer_304,c304@mail.com,UK,Consumer,2022-08-05,Product_15,Home,168.25,168.25,-99.8,757.12,841.25,-84.13,Medium
11648,340,1031,2022-06-15,1,0.0,5,Customer_340,c340@mail.com,DE,Consumer,2021-09-09,Product_30,Electronics,186.94,69.92,62.6,186.94,69.92,117.02,Small
11650,449,1052,2022-01-09,5,0.05,1,Customer_449,c449@mail.com,US,Corporate,2020-08-14,Product_51,Books,148.43,107.39,27.65,705.04,536.95,168.09,Medium
11651,414,1028,2023-03-03,7,0.0,6,Customer_414,c414@mail.com,US,Corporate,2020-10-22,Product_27,Clothing,245.94,51.04,79.25,1721.58,357.28,1364.3,Large
11652,334,1015,2022-07-29,2,0.05,6,Customer_334,c334@mail.com,US,Corporate,2021-08-28,Product_14,Books,226.78,67.31,70.32,430.88,134.62,296.26,Small
11653,412,1064,2023-08-25,8,0.0,4,Customer_412,c412@mail.com,US,Corporate,2022-11-20,Product_63,Books,321.22,21.23,93.39,2569.76,169.84,2399.92,Large
11654,447,1075,2022-12-28,7,0.05,4,Customer_447,c447@mail.com,UK,Consumer,2022-09-28,Product_74,Electronics,336.84,189.34,43.79,2239.99,1325.38,914.61,Large
11655,320,1045,2023-07-21,6,0.0,5,Customer_320,c320@mail.com,FR,Consumer,2020-03-25,Product_44,Sports,90.97,90.97,-46.8,545.82,545.82,0.0,Small
11656,158,1066,2022-08-28,7,0.0,6,Customer_158,c158@mail.com,US,Consumer,2020-06-02,Product_65,Books,311.04,105.43,66.1,2177.28,738.01,1439.27,Large
11657,36,1075,2022-08-10,4,0.0,6,Customer_36,c36@mail.com,US,Consumer,2020-09-24,Product_74,Electronics,336.84,189.34,43.79,1347.36,757.36,590.0,Large
11658,33,1038,2024-07-09,1,0.15,3,Customer_33,c33@mail.com,US,Home Office,2021-05-19,Product_37,Sports,355.4,148.35,58.26,302.09,148.35,153.74,Small
11659,335,1070,2024-08-03,8,0.2,3,Customer_335,c335@mail.com,US,Corporate,2021-02-02,Product_69,Clothing,235.51,68.94,70.73,1507.26,551.52,955.74,Large
11660,496,1028,2024-01-24,9,0.0,7,Customer_496,c496@mail.com,CA,Home Office,2022-03-17,Product_27,Clothing,245.94,51.04,79.25,2213.46,459.36,1754.1,Large
11661,475,1046,2023-12-05,7,0.0,7,Customer_475,c475@mail.com,UK,Corporate,2021-10-27,Product_45,Clothing,349.42,90.99,73.96,2445.94,636.93,1809.01,Large
11662,251,1052,2024-01-03,7,0.0,1,Customer_251,c251@mail.com,US,Consumer,2022-08-10,Product_51,Books,148.43,107.39,27.65,1039.01,751.73,287.28,Medium
11663,80,1018,2024-07-06,6,0.05,4,Customer_80,c80@mail.com,DE,Consumer,2021-07-20,Product_17,Books,106.17,14.65,86.2,605.17,87.9,517.27,Medium
11664,225,1047,2024-11-02,1,0.05,7,Customer_225,c225@mail.com,US,Corporate,2020-01-05,Product_46,Home,149.64,69.74,53.39,142.16,69.74,72.42,Small
11665,177,1035,2022-02-26,4,0.05,2,Customer_177,c177@mail.com,DE,Consumer,2021-05-27,Product_34,Clothing,128.51,67.32,47.61,488.34,269.28,219.06,Small
11666,284,1065,2023-11-02,6,0.0,1,Customer_284,c284@mail.com,US,Consumer,2020-11-08,Product_64,Clothing,185.66,185.66,-757.55,1113.96,1113.96,0.0,Medium
11667,268,1012,2023-02-26,4,0.1,7,Customer_268,c268@mail.com,UK,Consumer,2020-06-28,Product_11,Sports,139.16,130.42,6.28,500.98,521.68,-20.7,Small
11668,264,1025,2022-08-07,8,0.1,1,Customer_264,c264@mail.com,US,Corporate,2022-10-02,Product_24,Home,152.16,116.68,23.32,1095.55,933.44,162.11,Medium
11669,154,1028,2022-01-15,1,0.0,1,Customer_154,c154@mail.com,UK,Home Office,2021-07-27,Product_27,Clothing,245.94,51.04,79.25,245.94,51.04,194.9,Small
11670,4,1066,2024-09-05,3,0.0,7,Customer_4,c4@mail.com,US,Consumer,2021-03-07,Product_65,Books,311.04,105.43,66.1,933.12,316.29,616.83,Medium
11671,298,1038,2022-05-01,4,0.0,7,Customer_298,c298@mail.com,FR,Consumer,2020-02-26,Product_37,Sports,355.4,148.35,58.26,1421.6,593.4,828.2,Large
11672,417,1079,2024-09-08,9,0.0,2,Customer_417,c417@mail.com,US,Home Office,2020-11-13,Product_78,Electronics,293.06,79.92,72.73,2637.54,719.28,1918.26,Large
11673,343,1021,2023-10-23,1,0.0,6,Customer_343,c343@mail.com,DE,Consumer,2022-07-26,Product_20,Sports,17.98,12.83,28.64,17.98,12.83,5.15,Small
11674,223,1006,2022-04-27,4,0.05,3,Customer_223,c223@mail.com,FR,Consumer,2021-10-10,Product_5,Clothing,105.54,105.54,-219.53,401.05,422.16,-21.11,Small
11675,77,1066,2024-01-01,3,0.05,4,Customer_77,c77@mail.com,US,Corporate,2021-10-13,Product_65,Books,311.04,105.43,66.1,886.46,316.29,570.17,Medium
11676,225,1003,2023-12-01,8,0.0,5,Customer_225,c225@mail.com,US,Corporate,2020-01-05,Product_2,Sports,110.5,110.5,-101.94,884.0,884.0,0.0,Medium
11677,90,1054,2023-04-23,7,0.0,6,Customer_90,c90@mail.com,US,Corporate,2020-04-03,Product_53,Books,358.08,103.72,71.03,2506.56,726.04,1780.52,Large
11678,170,1037,2023-12-16,5,0.0,7,Customer_170,c170@mail.com,UK,Home Office,2022-09-15,Product_36,Sports,182.78,182.78,-8.6,913.9,913.9,0.0,Medium
11679,353,1027,2024-03-29,9,0.0,1,Customer_353,c353@mail.com,US,Home Office,2021-02-22,Product_26,Electronics,347.87,160.99,53.72,3130.83,1448.91,1681.92,Large
11680,373,1005,2023-01-16,8,0.05,3,Customer_373,c373@mail.com,US,Consumer,2020-02-17,Product_4,Clothing,161.64,32.07,80.16,1228.46,256.56,971.9,Large
11681,168,1023,2022-12-11,8,0.0,7,Customer_168,c168@mail.com,CA,Consumer,2020-04-08,Product_22,Books,357.66,168.78,52.81,2861.28,1350.24,1511.04,Large
11682,287,1013,2023-08-07,8,0.0,7,Customer_287,c287@mail.com,FR,Consumer,2021-01-28,Product_12,Clothing,208.03,161.19,22.52,1664.24,1289.52,374.72,Large
11683,318,1057,2023-03-05,2,0.0,1,Customer_318,c318@mail.com,FR,Corporate,2020-03-03,Product_56,Electronics,106.27,106.27,-4.06,212.54,212.54,0.0,Small
11684,76,1019,2022-05-06,3,0.2,4,Customer_76,c76@mail.com,DE,Consumer,2022-01-02,Product_18,Home,353.4,28.48,91.94,848.16,85.44,762.72,Medium
11685,341,1040,2024-11-19,9,0.15,2,Customer_341,c341@mail.com,US,Consumer,2020-01-22,Product_39,Home,362.85,45.39,87.49,2775.8,408.51,2367.29,Large
11686,452,1077,2022-01-11,9,0.0,4,Customer_452,c452@mail.com,DE,Corporate,2020-12-29,Product_76,Electronics,307.83,37.99,87.66,2770.47,341.91,2428.56,Large
11687,490,1056,2023-10-30,2,0.1,7,Customer_490,c490@mail.com,CA,Consumer,2020-09-15,Product_55,Books,249.32,148.68,40.37,448.78,297.36,151.42,Small
